123,123,,,,,
3.12E-05,6.21E-05,,,,,
2.96E-05,5.97E-05,,,,,
3.08E-05,6.36E-05,,,,,
2.97E-05,5.72E-05,,,,,
2.82E-05,5.89E-05,,,,,
3.18E-05,6.29E-05,,,,,
2.67E-05,5.78E-05,,,,,
2.77E-05,5.52E-05,,,,,
2.87E-05,5.96E-05,,,,,
2.87E-05,6.00E-05,,,,,
2.95E-05,5.91E-05,,,,,
3.08E-05,6.03E-05,,,,,
2.72E-05,5.67E-05,,,,,
3.47E-05,5.88E-05,,,,,
2.90E-05,5.97E-05,,,,,
2.82E-05,5.83E-05,,,,,
2.81E-05,5.65E-05,,,,,
6.22E-05,0.000546532,,,,,
6.15E-05,0.000320805,,,,,
4.84E-05,0.000258119,,,,,
5.73E-05,0.000242419,,,,,
4.57E-05,0.000221335,,,,,
6.88E-05,0.000214607,,,,,
6.22E-05,0.000203796,,,,,
4.71E-05,0.000160199,,,,,
4.52E-05,0.000154601,,,,,
4.41E-05,0.000139988,,,,,
5.30E-05,0.000136815,,,,,
4.43E-05,0.000137648,,,,,
4.38E-05,0.000128601,,,,,
4.00E-05,0.000133464,,,,,
4.06E-05,0.000130587,,,,,
4.41E-05,0.000127317,,,,,
3.98E-05,0.000127981,,,,,
3.51E-05,0.000118683,,,,,
3.49E-05,0.000109259,,,,,
4.60E-05,0.000119953,,,,,
3.53E-05,0.000111798,,,,,
3.89E-05,0.00010806,,,,,
4.21E-05,9.76E-05,,,,,
4.15E-05,9.74E-05,,,,,
3.53E-05,9.27E-05,,,,,
4.10E-05,9.56E-05,,,,,
3.75E-05,9.33E-05,,,,,
3.55E-05,8.48E-05,,,,,
3.55E-05,7.95E-05,,,,,
3.16E-05,7.64E-05,,,,,
3.59E-05,7.72E-05,,,,,
3.48E-05,7.84E-05,,,,,
3.73E-05,7.97E-05,,,,,
4.87E-05,8.37E-05,,,,,
3.54E-05,7.69E-05,,,,,
3.21E-05,7.35E-05,,,,,
3.49E-05,7.39E-05,,,,,
3.74E-05,8.12E-05,,,,,
3.07E-05,7.47E-05,,,,,
3.05E-05,7.76E-05,,,,,
3.64E-05,7.97E-05,,,,,
3.63E-05,7.47E-05,,,,,
3.31E-05,7.16E-05,,,,,
2.93E-05,6.94E-05,,,,,
3.61E-05,7.09E-05,,,,,
3.64E-05,7.85E-05,,,,,
3.12E-05,6.61E-05,,,,,
3.22E-05,6.70E-05,,,,,
3.34E-05,6.80E-05,,,,,
3.18E-05,6.43E-05,,,,,
3.19E-05,6.51E-05,,,,,
3.33E-05,6.77E-05,,,,,
3.36E-05,6.67E-05,,,,,
3.55E-05,6.66E-05,,,,,
3.25E-05,6.73E-05,,,,,
3.90E-05,6.50E-05,,,,,
2.96E-05,6.19E-05,,,,,
3.52E-05,6.85E-05,,,,,
3.35E-05,6.55E-05,,,,,
3.18E-05,6.15E-05,,,,,
3.29E-05,6.12E-05,,,,,
3.04E-05,6.15E-05,,,,,
3.17E-05,5.99E-05,,,,,
3.21E-05,6.11E-05,,,,,
2.86E-05,5.96E-05,,,,,
3.02E-05,5.95E-05,,,,,
3.26E-05,6.02E-05,,,,,
3.12E-05,5.84E-05,,,,,
3.40E-05,6.34E-05,,,,,
3.07E-05,5.93E-05,,,,,
3.05E-05,6.10E-05,,,,,
3.36E-05,6.01E-05,,,,,
3.00E-05,5.99E-05,,,,,
2.85E-05,5.68E-05,,,,,
2.79E-05,5.74E-05,,,,,
2.85E-05,5.86E-05,,,,,
3.03E-05,5.74E-05,,,,,
3.20E-05,5.78E-05,,,,,
2.97E-05,5.85E-05,,,,,
3.09E-05,5.69E-05,,,,,
5.98E-05,0.000200788,,,,,
3.18E-05,0.000142415,,,,,
3.35E-05,0.000117352,,,,,
3.94E-05,0.0001208,,,,,
3.88E-05,0.000100475,,,,,
4.70E-05,9.82E-05,,,,,
4.38E-05,0.000100809,,,,,
4.81E-05,9.03E-05,,,,,
5.12E-05,9.33E-05,,,,,
4.59E-05,8.71E-05,,,,,
4.22E-05,7.76E-05,,,,,
4.46E-05,8.31E-05,,,,,
4.44E-05,7.40E-05,,,,,
4.62E-05,7.83E-05,,,,,
3.83E-05,6.81E-05,,,,,
4.67E-05,7.63E-05,,,,,
4.74E-05,7.40E-05,,,,,
4.68E-05,7.25E-05,,,,,
4.47E-05,7.07E-05,,,,,
4.62E-05,7.26E-05,,,,,
4.22E-05,7.12E-05,,,,,
4.22E-05,6.56E-05,,,,,
3.69E-05,6.40E-05,,,,,
4.25E-05,6.77E-05,,,,,
4.30E-05,6.89E-05,,,,,
4.11E-05,6.52E-05,,,,,
4.38E-05,6.61E-05,,,,,
4.18E-05,6.47E-05,,,,,
4.29E-05,6.42E-05,,,,,
4.72E-05,6.82E-05,,,,,
4.10E-05,6.21E-05,,,,,
4.35E-05,6.50E-05,,,,,
5.12E-05,7.17E-05,,,,,
4.61E-05,6.61E-05,,,,,
4.59E-05,6.69E-05,,,,,
4.74E-05,6.84E-05,,,,,
5.13E-05,7.00E-05,,,,,
4.52E-05,6.48E-05,,,,,
4.70E-05,6.80E-05,,,,,
4.06E-05,6.04E-05,,,,,
5.19E-05,6.91E-05,,,,,
4.27E-05,6.24E-05,,,,,
3.66E-05,5.53E-05,,,,,
3.75E-05,5.65E-05,,,,,
3.45E-05,5.26E-05,,,,,
3.63E-05,5.38E-05,,,,,
3.63E-05,5.43E-05,,,,,
3.47E-05,5.24E-05,,,,,
4.30E-05,6.12E-05,,,,,
3.91E-05,5.57E-05,,,,,
3.57E-05,5.46E-05,,,,,
4.12E-05,6.14E-05,,,,,
3.77E-05,5.68E-05,,,,,
3.72E-05,5.85E-05,,,,,
3.54E-05,5.40E-05,,,,,
3.30E-05,5.09E-05,,,,,
3.77E-05,5.42E-05,,,,,
3.20E-05,5.17E-05,,,,,
3.92E-05,5.96E-05,,,,,
4.06E-05,6.03E-05,,,,,
4.40E-05,6.17E-05,,,,,
3.62E-05,5.50E-05,,,,,
3.60E-05,5.32E-05,,,,,
3.63E-05,5.54E-05,,,,,
4.04E-05,5.92E-05,,,,,
4.16E-05,6.06E-05,,,,,
3.75E-05,5.47E-05,,,,,
4.14E-05,6.05E-05,,,,,
2.77E-05,4.44E-05,,,,,
3.17E-05,4.87E-05,,,,,
3.37E-05,4.95E-05,,,,,
3.81E-05,5.49E-05,,,,,
3.72E-05,5.26E-05,,,,,
3.43E-05,5.17E-05,,,,,
3.16E-05,4.82E-05,,,,,
3.16E-05,4.52E-05,,,,,
2.95E-05,4.37E-05,,,,,
3.28E-05,4.72E-05,,,,,
3.27E-05,4.80E-05,,,,,
2.96E-05,4.27E-05,,,,,
0.000146618,0.000548691,,,,,
8.74E-05,0.000395166,,,,,
9.87E-05,0.000344646,,,,,
8.93E-05,0.000290959,,,,,
8.39E-05,0.000268972,,,,,
8.43E-05,0.000257905,,,,,
9.73E-05,0.000220695,,,,,
0.000108055,0.000225585,,,,,
8.94E-05,0.000200378,,,,,
0.000103949,0.000205384,,,,,
0.000103297,0.00018476,,,,,
0.000102242,0.00018765,,,,,
8.46E-05,0.000175041,,,,,
8.43E-05,0.000169383,,,,,
9.54E-05,0.00017521,,,,,
9.24E-05,0.000162868,,,,,
9.55E-05,0.000177384,,,,,
6.49E-05,0.000132872,,,,,
7.60E-05,0.000140194,,,,,
7.20E-05,0.000131644,,,,,
7.63E-05,0.000137348,,,,,
0.00010812,0.000170379,,,,,
6.05E-05,0.000117786,,,,,
5.72E-05,0.000110107,,,,,
6.91E-05,0.000120412,,,,,
6.05E-05,0.000112359,,,,,
6.94E-05,0.00011493,,,,,
8.12E-05,0.000125115,,,,,
7.42E-05,0.00011886,,,,,
5.99E-05,0.000100176,,,,,
5.86E-05,0.000105759,,,,,
8.10E-05,0.000126073,,,,,
6.85E-05,0.000109939,,,,,
7.06E-05,0.000110317,,,,,
7.05E-05,0.000108816,,,,,
7.91E-05,0.000116723,,,,,
7.21E-05,0.000109926,,,,,
5.44E-05,9.36E-05,,,,,
7.24E-05,0.000108038,,,,,
6.89E-05,0.000105758,,,,,
7.40E-05,0.000106456,,,,,
5.65E-05,8.71E-05,,,,,
5.90E-05,9.31E-05,,,,,
4.99E-05,8.06E-05,,,,,
5.82E-05,9.27E-05,,,,,
4.65E-05,7.76E-05,,,,,
6.40E-05,9.22E-05,,,,,
5.17E-05,8.08E-05,,,,,
5.82E-05,9.10E-05,,,,,
6.28E-05,9.17E-05,,,,,
7.52E-05,0.000102454,,,,,
4.31E-05,7.36E-05,,,,,
6.23E-05,9.36E-05,,,,,
7.10E-05,9.84E-05,,,,,
6.32E-05,9.24E-05,,,,,
6.15E-05,8.92E-05,,,,,
5.58E-05,8.84E-05,,,,,
6.53E-05,9.40E-05,,,,,
6.65E-05,9.20E-05,,,,,
4.76E-05,7.34E-05,,,,,
6.09E-05,9.46E-05,,,,,
6.83E-05,9.31E-05,,,,,
5.54E-05,8.41E-05,,,,,
5.34E-05,7.85E-05,,,,,
5.94E-05,8.76E-05,,,,,
5.73E-05,8.28E-05,,,,,
6.43E-05,8.82E-05,,,,,
6.46E-05,8.73E-05,,,,,
7.00E-05,9.36E-05,,,,,
6.81E-05,9.08E-05,,,,,
4.66E-05,7.17E-05,,,,,
5.79E-05,8.41E-05,,,,,
5.17E-05,7.36E-05,,,,,
5.57E-05,7.75E-05,,,,,
6.12E-05,8.52E-05,,,,,
5.08E-05,7.13E-05,,,,,
5.55E-05,7.87E-05,,,,,
5.37E-05,7.47E-05,,,,,
5.18E-05,7.53E-05,,,,,
5.42E-05,7.19E-05,,,,,
0.000300044,0.000746077,,,,,
0.000182874,0.000581582,,,,,
0.000140661,0.000451208,,,,,
9.07E-05,0.000347604,,,,,
9.70E-05,0.000290809,,,,,
9.04E-05,0.000275155,,,,,
9.44E-05,0.000242322,,,,,
7.77E-05,0.000216485,,,,,
7.55E-05,0.000195582,,,,,
6.40E-05,0.000186921,,,,,
7.03E-05,0.000186235,,,,,
0.000122047,0.000217363,,,,,
0.000109104,0.000196218,,,,,
6.33E-05,0.000149756,,,,,
6.82E-05,0.000156688,,,,,
7.15E-05,0.000146906,,,,,
9.01E-05,0.000159415,,,,,
8.39E-05,0.000148764,,,,,
6.78E-05,0.000139817,,,,,
6.53E-05,0.000136321,,,,,
8.03E-05,0.000148676,,,,,
6.89E-05,0.000138892,,,,,
7.34E-05,0.000135581,,,,,
6.69E-05,0.000131178,,,,,
6.75E-05,0.000122718,,,,,
6.81E-05,0.000121939,,,,,
5.92E-05,0.000116892,,,,,
6.28E-05,0.000110979,,,,,
7.08E-05,0.000120313,,,,,
5.47E-05,0.000102761,,,,,
5.56E-05,0.000110717,,,,,
6.66E-05,0.000116402,,,,,
5.17E-05,0.000101769,,,,,
7.95E-05,0.000124411,,,,,
6.37E-05,0.000108743,,,,,
6.80E-05,0.000109699,,,,,
6.94E-05,0.000112614,,,,,
7.64E-05,0.000114707,,,,,
6.27E-05,9.44E-05,,,,,
5.30E-05,9.18E-05,,,,,
6.52E-05,0.000101986,,,,,
7.16E-05,0.000103395,,,,,
4.99E-05,8.26E-05,,,,,
6.08E-05,8.91E-05,,,,,
6.86E-05,9.95E-05,,,,,
4.87E-05,7.70E-05,,,,,
5.33E-05,8.05E-05,,,,,
6.45E-05,9.64E-05,,,,,
5.63E-05,8.32E-05,,,,,
6.31E-05,9.01E-05,,,,,
6.16E-05,8.73E-05,,,,,
6.06E-05,8.84E-05,,,,,
6.99E-05,9.63E-05,,,,,
6.06E-05,8.79E-05,,,,,
5.48E-05,8.02E-05,,,,,
5.62E-05,8.02E-05,,,,,
6.10E-05,8.59E-05,,,,,
4.87E-05,7.25E-05,,,,,
5.68E-05,8.13E-05,,,,,
5.73E-05,7.94E-05,,,,,
5.19E-05,7.44E-05,,,,,
5.74E-05,7.93E-05,,,,,
6.39E-05,8.95E-05,,,,,
6.47E-05,8.76E-05,,,,,
5.87E-05,7.88E-05,,,,,
5.61E-05,7.97E-05,,,,,
5.97E-05,8.42E-05,,,,,
4.64E-05,6.77E-05,,,,,
5.54E-05,7.47E-05,,,,,
5.11E-05,7.41E-05,,,,,
5.63E-05,7.53E-05,,,,,
5.19E-05,7.34E-05,,,,,
6.79E-05,8.80E-05,,,,,
6.40E-05,8.49E-05,,,,,
4.82E-05,6.73E-05,,,,,
5.34E-05,7.26E-05,,,,,
5.58E-05,7.56E-05,,,,,
5.61E-05,7.33E-05,,,,,
6.25E-05,8.15E-05,,,,,
5.42E-05,7.08E-05,,,,,
0.000662997,0.00090895,,,,,
0.000238715,0.000698319,,,,,
0.000174108,0.000606638,,,,,
0.000124932,0.00050431,,,,,
0.000106246,0.000426059,,,,,
0.000122638,0.000397144,,,,,
0.000112513,0.000390496,,,,,
0.000111412,0.000355263,,,,,
0.000118781,0.000305293,,,,,
0.00012011,0.000317738,,,,,
0.000101055,0.000298009,,,,,
0.000105694,0.000273673,,,,,
9.09E-05,0.000258206,,,,,
6.58E-05,0.000224009,,,,,
9.83E-05,0.000239641,,,,,
8.98E-05,0.000227252,,,,,
8.65E-05,0.000225631,,,,,
9.80E-05,0.000228423,,,,,
8.32E-05,0.00020861,,,,,
7.02E-05,0.000195047,,,,,
8.08E-05,0.000207527,,,,,
8.23E-05,0.000204768,,,,,
8.16E-05,0.000194551,,,,,
7.73E-05,0.000192805,,,,,
7.78E-05,0.000176691,,,,,
5.37E-05,0.000159459,,,,,
5.64E-05,0.000156615,,,,,
5.51E-05,0.000149404,,,,,
6.87E-05,0.000152226,,,,,
5.14E-05,0.000134676,,,,,
5.62E-05,0.000139709,,,,,
6.14E-05,0.000141164,,,,,
5.41E-05,0.00012866,,,,,
5.71E-05,0.000125525,,,,,
5.07E-05,0.000131902,,,,,
5.08E-05,0.000118037,,,,,
4.88E-05,0.000113083,,,,,
4.97E-05,0.00011572,,,,,
5.18E-05,0.000120849,,,,,
5.45E-05,0.000115591,,,,,
7.30E-05,0.000140559,,,,,
6.12E-05,0.000118245,,,,,
5.42E-05,0.000109319,,,,,
5.64E-05,0.00011875,,,,,
5.10E-05,0.000109294,,,,,
5.01E-05,0.000106217,,,,,
4.86E-05,0.000104338,,,,,
